Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,COMMODITY,"DEFINITIONS, COVERAGE, REMARKS",subclass,subclass code,class,class code,type,lifespan
131,Malaysia,687,Pepper (piper spp.),5312,Area harvested,2016,2016,ha,16768.0,,"PEPPER
black, white pepper (Piper nigrum);
long pepper (P. longum)","Perennial climbing vines. Includes whole, crushed or ground berries.
Black pepper is produced from partially ripe berries, while white
pepper is from fully ripe berries which have had the outer hull
removed.",,,spice,,Annual,
131,Malaysia,687,Pepper (piper spp.),5312,Area harvested,2017,2017,ha,17087.0,,"PEPPER
black, white pepper (Piper nigrum);
long pepper (P. longum)","Perennial climbing vines. Includes whole, crushed or ground berries.
Black pepper is produced from partially ripe berries, while white
pepper is from fully ripe berries which have had the outer hull
removed.",,,spice,,Annual,
131,Malaysia,687,Pepper (piper spp.),5312,Area harvested,2018,2018,ha,16675.0,Im,"PEPPER
black, white pepper (Piper nigrum);
long pepper (P. longum)","Perennial climbing vines. Includes whole, crushed or ground berries.
Black pepper is produced from partially ripe berries, while white
pepper is from fully ripe berries which have had the outer hull
removed.",,,spice,,Annual,
131,Malaysia,687,Pepper (piper spp.),5510,Production,2012,2012,tonnes,26000.0,,"PEPPER
black, white pepper (Piper nigrum);
long pepper (P. longum)","Perennial climbing vines. Includes whole, crushed or ground berries.
Black pepper is produced from partially ripe berries, while white
pepper is from fully ripe berries which have had the outer hull
removed.",,,spice,,Annual,
131,Malaysia,687,Pepper (piper spp.),5510,Production,2013,2013,tonnes,26500.0,,"PEPPER
black, white pepper (Piper nigrum);
long pepper (P. longum)","Perennial climbing vines. Includes whole, crushed or ground berries.
Black pepper is produced from partially ripe berries, while white
pepper is from fully ripe berries which have had the outer hull
removed.",,,spice,,Annual,
131,Malaysia,687,Pepper (piper spp.),5510,Production,2014,2014,tonnes,27500.0,,"PEPPER
black, white pepper (Piper nigrum);
long pepper (P. longum)","Perennial climbing vines. Includes whole, crushed or ground berries.
Black pepper is produced from partially ripe berries, while white
pepper is from fully ripe berries which have had the outer hull
removed.",,,spice,,Annual,
131,Malaysia,687,Pepper (piper spp.),5510,Production,2015,2015,tonnes,28300.0,,"PEPPER
black, white pepper (Piper nigrum);
long pepper (P. longum)","Perennial climbing vines. Includes whole, crushed or ground berries.
Black pepper is produced from partially ripe berries, while white
pepper is from fully ripe berries which have had the outer hull
removed.",,,spice,,Annual,
131,Malaysia,687,Pepper (piper spp.),5510,Production,2016,2016,tonnes,29245.0,,"PEPPER
black, white pepper (Piper nigrum);
long pepper (P. longum)","Perennial climbing vines. Includes whole, crushed or ground berries.
Black pepper is produced from partially ripe berries, while white
pepper is from fully ripe berries which have had the outer hull
removed.",,,spice,,Annual,
131,Malaysia,687,Pepper (piper spp.),5510,Production,2017,2017,tonnes,30433.0,,"PEPPER
black, white pepper (Piper nigrum);
long pepper (P. longum)","Perennial climbing vines. Includes whole, crushed or ground berries.
Black pepper is produced from partially ripe berries, while white
pepper is from fully ripe berries which have had the outer hull
removed.",,,spice,,Annual,
131,Malaysia,687,Pepper (piper spp.),5510,Production,2018,2018,tonnes,30457.0,Im,"PEPPER
black, white pepper (Piper nigrum);
long pepper (P. longum)","Perennial climbing vines. Includes whole, crushed or ground berries.
Black pepper is produced from partially ripe berries, while white
pepper is from fully ripe berries which have had the outer hull
removed.",,,spice,,Annual,
131,Malaysia,574,Pineapples,5312,Area harvested,2012,2012,ha,13096.0,,"PINEAPPLES
Ananas comosus; A. sativ",Trade figures may include dried pineapples.,,,Fruit Primary,1738.0,Perennial,7.0
131,Malaysia,574,Pineapples,5312,Area harvested,2013,2013,ha,10580.0,,"PINEAPPLES
Ananas comosus; A. sativ",Trade figures may include dried pineapples.,,,Fruit Primary,1738.0,Perennial,7.0
131,Malaysia,574,Pineapples,5312,Area harvested,2014,2014,ha,9456.0,,"PINEAPPLES
Ananas comosus; A. sativ",Trade figures may include dried pineapples.,,,Fruit Primary,1738.0,Perennial,7.0
131,Malaysia,574,Pineapples,5312,Area harvested,2015,2015,ha,10551.0,,"PINEAPPLES
Ananas comosus; A. sativ",Trade figures may include dried pineapples.,,,Fruit Primary,1738.0,Perennial,7.0
131,Malaysia,574,Pineapples,5312,Area harvested,2016,2016,ha,10354.0,,"PINEAPPLES
Ananas comosus; A. sativ",Trade figures may include dried pineapples.,,,Fruit Primary,1738.0,Perennial,7.0
131,Malaysia,574,Pineapples,5312,Area harvested,2017,2017,ha,10131.0,,"PINEAPPLES
Ananas comosus; A. sativ",Trade figures may include dried pineapples.,,,Fruit Primary,1738.0,Perennial,7.0
131,Malaysia,574,Pineapples,5312,Area harvested,2018,2018,ha,10556.0,Im,"PINEAPPLES
Ananas comosus; A. sativ",Trade figures may include dried pineapples.,,,Fruit Primary,1738.0,Perennial,7.0
131,Malaysia,574,Pineapples,5510,Production,2012,2012,tonnes,314405.0,,"PINEAPPLES
Ananas comosus; A. sativ",Trade figures may include dried pineapples.,,,Fruit Primary,1738.0,Perennial,7.0
131,Malaysia,574,Pineapples,5510,Production,2013,2013,tonnes,244353.0,,"PINEAPPLES
Ananas comosus; A. sativ",Trade figures may include dried pineapples.,,,Fruit Primary,1738.0,Perennial,7.0
131,Malaysia,574,Pineapples,5510,Production,2014,2014,tonnes,335725.0,,"PINEAPPLES
Ananas comosus; A. sativ",Trade figures may include dried pineapples.,,,Fruit Primary,1738.0,Perennial,7.0
131,Malaysia,574,Pineapples,5510,Production,2015,2015,tonnes,452021.0,,"PINEAPPLES
Ananas comosus; A. sativ",Trade figures may include dried pineapples.,,,Fruit Primary,1738.0,Perennial,7.0
131,Malaysia,574,Pineapples,5510,Production,2016,2016,tonnes,391714.0,,"PINEAPPLES
Ananas comosus; A. sativ",Trade figures may include dried pineapples.,,,Fruit Primary,1738.0,Perennial,7.0
131,Malaysia,574,Pineapples,5510,Production,2017,2017,tonnes,340722.0,,"PINEAPPLES
Ananas comosus; A. sativ",Trade figures may include dried pineapples.,,,Fruit Primary,1738.0,Perennial,7.0
131,Malaysia,574,Pineapples,5510,Production,2018,2018,tonnes,329365.0,Im,"PINEAPPLES
Ananas comosus; A. sativ",Trade figures may include dried pineapples.,,,Fruit Primary,1738.0,Perennial,7.0
131,Malaysia,394,"Pumpkins, squash and gourds",5312,Area harvested,2012,2012,ha,1664.0,,"PUMPKINS, SQUASH, GOURDS
Cucurbita spp",Includes marrows.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,394,"Pumpkins, squash and gourds",5312,Area harvested,2013,2013,ha,2323.0,,"PUMPKINS, SQUASH, GOURDS
Cucurbita spp",Includes marrows.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,394,"Pumpkins, squash and gourds",5312,Area harvested,2014,2014,ha,2333.0,,"PUMPKINS, SQUASH, GOURDS
Cucurbita spp",Includes marrows.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,394,"Pumpkins, squash and gourds",5312,Area harvested,2015,2015,ha,1817.0,,"PUMPKINS, SQUASH, GOURDS
Cucurbita spp",Includes marrows.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,394,"Pumpkins, squash and gourds",5312,Area harvested,2016,2016,ha,1128.0,,"PUMPKINS, SQUASH, GOURDS
Cucurbita spp",Includes marrows.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,394,"Pumpkins, squash and gourds",5312,Area harvested,2017,2017,ha,1435.0,,"PUMPKINS, SQUASH, GOURDS
Cucurbita spp",Includes marrows.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,394,"Pumpkins, squash and gourds",5312,Area harvested,2018,2018,ha,1903.0,Im,"PUMPKINS, SQUASH, GOURDS
Cucurbita spp",Includes marrows.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,394,"Pumpkins, squash and gourds",5510,Production,2012,2012,tonnes,17382.0,,"PUMPKINS, SQUASH, GOURDS
Cucurbita spp",Includes marrows.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,394,"Pumpkins, squash and gourds",5510,Production,2013,2013,tonnes,32544.0,Im,"PUMPKINS, SQUASH, GOURDS
Cucurbita spp",Includes marrows.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,394,"Pumpkins, squash and gourds",5510,Production,2014,2014,tonnes,44526.0,,"PUMPKINS, SQUASH, GOURDS
Cucurbita spp",Includes marrows.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,394,"Pumpkins, squash and gourds",5510,Production,2015,2015,tonnes,25652.0,,"PUMPKINS, SQUASH, GOURDS
Cucurbita spp",Includes marrows.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,394,"Pumpkins, squash and gourds",5510,Production,2016,2016,tonnes,16494.0,,"PUMPKINS, SQUASH, GOURDS
Cucurbita spp",Includes marrows.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,394,"Pumpkins, squash and gourds",5510,Production,2017,2017,tonnes,23859.0,,"PUMPKINS, SQUASH, GOURDS
Cucurbita spp",Includes marrows.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,394,"Pumpkins, squash and gourds",5510,Production,2018,2018,tonnes,29568.0,Im,"PUMPKINS, SQUASH, GOURDS
Cucurbita spp",Includes marrows.,,,Vegetables Primary,1735.0,Annual,
131,Malaysia,27,"Rice, paddy",5312,Area harvested,2012,2012,ha,684545.0,,"RICE PADDY
Oryza spp., mainly oryza sativa","Rice grain after threshing and winnowing.Also known as rice in the
husk and rough rice. Used mainly for human food.",,,"Cereals, Total",1717.0,Annual,
131,Malaysia,27,"Rice, paddy",5312,Area harvested,2013,2013,ha,671679.0,,"RICE PADDY
Oryza spp., mainly oryza sativa","Rice grain after threshing and winnowing.Also known as rice in the
husk and rough rice. Used mainly for human food.",,,"Cereals, Total",1717.0,Annual,
131,Malaysia,27,"Rice, paddy",5312,Area harvested,2014,2014,ha,614579.0,,"RICE PADDY
Oryza spp., mainly oryza sativa","Rice grain after threshing and winnowing.Also known as rice in the
husk and rough rice. Used mainly for human food.",,,"Cereals, Total",1717.0,Annual,
131,Malaysia,27,"Rice, paddy",5312,Area harvested,2015,2015,ha,681559.0,,"RICE PADDY
Oryza spp., mainly oryza sativa","Rice grain after threshing and winnowing.Also known as rice in the
husk and rough rice. Used mainly for human food.",,,"Cereals, Total",1717.0,Annual,
131,Malaysia,27,"Rice, paddy",5312,Area harvested,2016,2016,ha,688770.0,,"RICE PADDY
Oryza spp., mainly oryza sativa","Rice grain after threshing and winnowing.Also known as rice in the
husk and rough rice. Used mainly for human food.",,,"Cereals, Total",1717.0,Annual,
131,Malaysia,27,"Rice, paddy",5312,Area harvested,2017,2017,ha,689268.0,,"RICE PADDY
Oryza spp., mainly oryza sativa","Rice grain after threshing and winnowing.Also known as rice in the
husk and rough rice. Used mainly for human food.",,,"Cereals, Total",1717.0,Annual,
131,Malaysia,27,"Rice, paddy",5312,Area harvested,2018,2018,ha,666926.0,Im,"RICE PADDY
Oryza spp., mainly oryza sativa","Rice grain after threshing and winnowing.Also known as rice in the
husk and rough rice. Used mainly for human food.",,,"Cereals, Total",1717.0,Annual,
131,Malaysia,27,"Rice, paddy",5510,Production,2012,2012,tonnes,2599382.0,,"RICE PADDY
Oryza spp., mainly oryza sativa","Rice grain after threshing and winnowing.Also known as rice in the
husk and rough rice. Used mainly for human food.",,,"Cereals, Total",1717.0,Annual,
131,Malaysia,27,"Rice, paddy",5510,Production,2013,2013,tonnes,2603654.0,,"RICE PADDY
Oryza spp., mainly oryza sativa","Rice grain after threshing and winnowing.Also known as rice in the
husk and rough rice. Used mainly for human food.",,,"Cereals, Total",1717.0,Annual,
131,Malaysia,27,"Rice, paddy",5510,Production,2014,2014,tonnes,1834831.0,,"RICE PADDY
Oryza spp., mainly oryza sativa","Rice grain after threshing and winnowing.Also known as rice in the
husk and rough rice. Used mainly for human food.",,,"Cereals, Total",1717.0,Annual,
131,Malaysia,27,"Rice, paddy",5510,Production,2015,2015,tonnes,2741404.0,,"RICE PADDY
Oryza spp., mainly oryza sativa","Rice grain after threshing and winnowing.Also known as rice in the
husk and rough rice. Used mainly for human food.",,,"Cereals, Total",1717.0,Annual,
131,Malaysia,27,"Rice, paddy",5510,Production,2016,2016,tonnes,2739606.0,,"RICE PADDY
Oryza spp., mainly oryza sativa","Rice grain after threshing and winnowing.Also known as rice in the
husk and rough rice. Used mainly for human food.",,,"Cereals, Total",1717.0,Annual,
131,Malaysia,27,"Rice, paddy",5510,Production,2017,2017,tonnes,2901894.0,,"RICE PADDY
Oryza spp., mainly oryza sativa","Rice grain after threshing and winnowing.Also known as rice in the
husk and rough rice. Used mainly for human food.",,,"Cereals, Total",1717.0,Annual,
131,Malaysia,27,"Rice, paddy",5510,Production,2018,2018,tonnes,2718987.0,Im,"RICE PADDY
Oryza spp., mainly oryza sativa","Rice grain after threshing and winnowing.Also known as rice in the
husk and rough rice. Used mainly for human food.",,,"Cereals, Total",1717.0,Annual,
131,Malaysia,836,"Rubber, natural",5312,Area harvested,2012,2012,ha,1041190.0,,"NATURAL RUBBER
Hevea brasiliensis
Latex","The liquid secreted by the rubber tree. Includes stabilized or
concentrated latex and prevulcanized rubber latex. In trade figures,
liquid weight is converted to dry weight at 60%.",,,tobacco,,Perennial,32.0
131,Malaysia,836,"Rubber, natural",5312,Area harvested,2013,2013,ha,1057271.0,,"NATURAL RUBBER
Hevea brasiliensis
Latex","The liquid secreted by the rubber tree. Includes stabilized or
concentrated latex and prevulcanized rubber latex. In trade figures,
liquid weight is converted to dry weight at 60%.",,,tobacco,,Perennial,32.0
131,Malaysia,836,"Rubber, natural",5312,Area harvested,2014,2014,ha,1065600.0,,"NATURAL RUBBER
Hevea brasiliensis
Latex","The liquid secreted by the rubber tree. Includes stabilized or
concentrated latex and prevulcanized rubber latex. In trade figures,
liquid weight is converted to dry weight at 60%.",,,tobacco,,Perennial,32.0
131,Malaysia,836,"Rubber, natural",5312,Area harvested,2015,2015,ha,1074386.0,,"NATURAL RUBBER
Hevea brasiliensis
Latex","The liquid secreted by the rubber tree. Includes stabilized or
concentrated latex and prevulcanized rubber latex. In trade figures,
liquid weight is converted to dry weight at 60%.",,,tobacco,,Perennial,32.0
131,Malaysia,836,"Rubber, natural",5312,Area harvested,2016,2016,ha,1077993.0,,"NATURAL RUBBER
Hevea brasiliensis
Latex","The liquid secreted by the rubber tree. Includes stabilized or
concentrated latex and prevulcanized rubber latex. In trade figures,
liquid weight is converted to dry weight at 60%.",,,tobacco,,Perennial,32.0
131,Malaysia,836,"Rubber, natural",5312,Area harvested,2017,2017,ha,1081889.0,,"NATURAL RUBBER
Hevea brasiliensis
Latex","The liquid secreted by the rubber tree. Includes stabilized or
concentrated latex and prevulcanized rubber latex. In trade figures,
liquid weight is converted to dry weight at 60%.",,,tobacco,,Perennial,32.0
131,Malaysia,836,"Rubber, natural",5312,Area harvested,2018,2018,ha,1103880.0,Im,"NATURAL RUBBER
Hevea brasiliensis
Latex","The liquid secreted by the rubber tree. Includes stabilized or
concentrated latex and prevulcanized rubber latex. In trade figures,
liquid weight is converted to dry weight at 60%.",,,tobacco,,Perennial,32.0
131,Malaysia,836,"Rubber, natural",5510,Production,2012,2012,tonnes,923020.0,,"NATURAL RUBBER
Hevea brasiliensis
Latex","The liquid secreted by the rubber tree. Includes stabilized or
concentrated latex and prevulcanized rubber latex. In trade figures,
liquid weight is converted to dry weight at 60%.",,,tobacco,,Perennial,32.0
131,Malaysia,836,"Rubber, natural",5510,Production,2013,2013,tonnes,826424.0,,"NATURAL RUBBER
Hevea brasiliensis
Latex","The liquid secreted by the rubber tree. Includes stabilized or
concentrated latex and prevulcanized rubber latex. In trade figures,
liquid weight is converted to dry weight at 60%.",,,tobacco,,Perennial,32.0
131,Malaysia,836,"Rubber, natural",5510,Production,2014,2014,tonnes,668613.0,,"NATURAL RUBBER
Hevea brasiliensis
Latex","The liquid secreted by the rubber tree. Includes stabilized or
concentrated latex and prevulcanized rubber latex. In trade figures,
liquid weight is converted to dry weight at 60%.",,,tobacco,,Perennial,32.0
131,Malaysia,836,"Rubber, natural",5510,Production,2015,2015,tonnes,722122.0,,"NATURAL RUBBER
Hevea brasiliensis
Latex","The liquid secreted by the rubber tree. Includes stabilized or
concentrated latex and prevulcanized rubber latex. In trade figures,
liquid weight is converted to dry weight at 60%.",,,tobacco,,Perennial,32.0
131,Malaysia,836,"Rubber, natural",5510,Production,2016,2016,tonnes,673513.0,,"NATURAL RUBBER
Hevea brasiliensis
Latex","The liquid secreted by the rubber tree. Includes stabilized or
concentrated latex and prevulcanized rubber latex. In trade figures,
liquid weight is converted to dry weight at 60%.",,,tobacco,,Perennial,32.0
131,Malaysia,836,"Rubber, natural",5510,Production,2017,2017,tonnes,740138.0,,"NATURAL RUBBER
Hevea brasiliensis
Latex","The liquid secreted by the rubber tree. Includes stabilized or
concentrated latex and prevulcanized rubber latex. In trade figures,
liquid weight is converted to dry weight at 60%.",,,tobacco,,Perennial,32.0
131,Malaysia,836,"Rubber, natural",5510,Production,2018,2018,tonnes,781996.0,Im,"NATURAL RUBBER
Hevea brasiliensis
Latex","The liquid secreted by the rubber tree. Includes stabilized or
concentrated latex and prevulcanized rubber latex. In trade figures,
liquid weight is converted to dry weight at 60%.",,,tobacco,,Perennial,32.0
131,Malaysia,373,Spinach,5312,Area harvested,2012,2012,ha,4023.0,,"SPINACH
Spinacia oleracea","Trade figures may include New Zealand spinach (Tetragonia espansa) and
orache (garden) spinach (Atriplex hortensis).",,,Vegetables Primary,1735.0,Annual,
131,Malaysia,373,Spinach,5312,Area harvested,2013,2013,ha,4288.0,,"SPINACH
Spinacia oleracea","Trade figures may include New Zealand spinach (Tetragonia espansa) and
orache (garden) spinach (Atriplex hortensis).",,,Vegetables Primary,1735.0,Annual,
131,Malaysia,373,Spinach,5312,Area harvested,2014,2014,ha,4386.0,,"SPINACH
Spinacia oleracea","Trade figures may include New Zealand spinach (Tetragonia espansa) and
orache (garden) spinach (Atriplex hortensis).",,,Vegetables Primary,1735.0,Annual,
131,Malaysia,373,Spinach,5312,Area harvested,2015,2015,ha,3860.0,,"SPINACH
Spinacia oleracea","Trade figures may include New Zealand spinach (Tetragonia espansa) and
orache (garden) spinach (Atriplex hortensis).",,,Vegetables Primary,1735.0,Annual,
131,Malaysia,373,Spinach,5312,Area harvested,2016,2016,ha,4276.0,,"SPINACH
Spinacia oleracea","Trade figures may include New Zealand spinach (Tetragonia espansa) and
orache (garden) spinach (Atriplex hortensis).",,,Vegetables Primary,1735.0,Annual,
131,Malaysia,373,Spinach,5312,Area harvested,2017,2017,ha,5485.0,,"SPINACH
Spinacia oleracea","Trade figures may include New Zealand spinach (Tetragonia espansa) and
orache (garden) spinach (Atriplex hortensis).",,,Vegetables Primary,1735.0,Annual,
131,Malaysia,373,Spinach,5312,Area harvested,2018,2018,ha,4491.0,Im,"SPINACH
Spinacia oleracea","Trade figures may include New Zealand spinach (Tetragonia espansa) and
orache (garden) spinach (Atriplex hortensis).",,,Vegetables Primary,1735.0,Annual,
131,Malaysia,373,Spinach,5510,Production,2012,2012,tonnes,53038.0,,"SPINACH
Spinacia oleracea","Trade figures may include New Zealand spinach (Tetragonia espansa) and
orache (garden) spinach (Atriplex hortensis).",,,Vegetables Primary,1735.0,Annual,
131,Malaysia,373,Spinach,5510,Production,2013,2013,tonnes,56649.0,,"SPINACH
Spinacia oleracea","Trade figures may include New Zealand spinach (Tetragonia espansa) and
orache (garden) spinach (Atriplex hortensis).",,,Vegetables Primary,1735.0,Annual,
131,Malaysia,373,Spinach,5510,Production,2014,2014,tonnes,51286.0,,"SPINACH
Spinacia oleracea","Trade figures may include New Zealand spinach (Tetragonia espansa) and
orache (garden) spinach (Atriplex hortensis).",,,Vegetables Primary,1735.0,Annual,
131,Malaysia,373,Spinach,5510,Production,2015,2015,tonnes,48357.0,,"SPINACH
Spinacia oleracea","Trade figures may include New Zealand spinach (Tetragonia espansa) and
orache (garden) spinach (Atriplex hortensis).",,,Vegetables Primary,1735.0,Annual,
131,Malaysia,373,Spinach,5510,Production,2016,2016,tonnes,54823.0,,"SPINACH
Spinacia oleracea","Trade figures may include New Zealand spinach (Tetragonia espansa) and
orache (garden) spinach (Atriplex hortensis).",,,Vegetables Primary,1735.0,Annual,
131,Malaysia,373,Spinach,5510,Production,2017,2017,tonnes,71180.0,,"SPINACH
Spinacia oleracea","Trade figures may include New Zealand spinach (Tetragonia espansa) and
orache (garden) spinach (Atriplex hortensis).",,,Vegetables Primary,1735.0,Annual,
131,Malaysia,373,Spinach,5510,Production,2018,2018,tonnes,58120.0,Im,"SPINACH
Spinacia oleracea","Trade figures may include New Zealand spinach (Tetragonia espansa) and
orache (garden) spinach (Atriplex hortensis).",,,Vegetables Primary,1735.0,Annual,
131,Malaysia,156,Sugar cane,5312,Area harvested,2012,2012,ha,4346.0,,"SUGAR CANE
Saccharum officinarum","In some producing countries, marginal quantities of sugar cane are
consumed, either directly as food or in the form of juice.",,,sugar,,Perennial,15.0
131,Malaysia,156,Sugar cane,5312,Area harvested,2013,2013,ha,2847.0,Im,"SUGAR CANE
Saccharum officinarum","In some producing countries, marginal quantities of sugar cane are
consumed, either directly as food or in the form of juice.",,,sugar,,Perennial,15.0
131,Malaysia,156,Sugar cane,5312,Area harvested,2014,2014,ha,237.0,,"SUGAR CANE
Saccharum officinarum","In some producing countries, marginal quantities of sugar cane are
consumed, either directly as food or in the form of juice.",,,sugar,,Perennial,15.0
131,Malaysia,156,Sugar cane,5312,Area harvested,2015,2015,ha,1717.0,,"SUGAR CANE
Saccharum officinarum","In some producing countries, marginal quantities of sugar cane are
consumed, either directly as food or in the form of juice.",,,sugar,,Perennial,15.0
131,Malaysia,156,Sugar cane,5312,Area harvested,2016,2016,ha,1515.0,,"SUGAR CANE
Saccharum officinarum","In some producing countries, marginal quantities of sugar cane are
consumed, either directly as food or in the form of juice.",,,sugar,,Perennial,15.0
131,Malaysia,156,Sugar cane,5312,Area harvested,2017,2017,ha,1668.0,,"SUGAR CANE
Saccharum officinarum","In some producing countries, marginal quantities of sugar cane are
consumed, either directly as food or in the form of juice.",,,sugar,,Perennial,15.0
131,Malaysia,156,Sugar cane,5312,Area harvested,2018,2018,ha,811.0,Im,"SUGAR CANE
Saccharum officinarum","In some producing countries, marginal quantities of sugar cane are
consumed, either directly as food or in the form of juice.",,,sugar,,Perennial,15.0
131,Malaysia,156,Sugar cane,5510,Production,2012,2012,tonnes,146164.0,,"SUGAR CANE
Saccharum officinarum","In some producing countries, marginal quantities of sugar cane are
consumed, either directly as food or in the form of juice.",,,sugar,,Perennial,15.0
131,Malaysia,156,Sugar cane,5510,Production,2013,2013,tonnes,98885.0,Im,"SUGAR CANE
Saccharum officinarum","In some producing countries, marginal quantities of sugar cane are
consumed, either directly as food or in the form of juice.",,,sugar,,Perennial,15.0
131,Malaysia,156,Sugar cane,5510,Production,2014,2014,tonnes,9147.0,,"SUGAR CANE
Saccharum officinarum","In some producing countries, marginal quantities of sugar cane are
consumed, either directly as food or in the form of juice.",,,sugar,,Perennial,15.0
131,Malaysia,156,Sugar cane,5510,Production,2015,2015,tonnes,30271.0,,"SUGAR CANE
Saccharum officinarum","In some producing countries, marginal quantities of sugar cane are
consumed, either directly as food or in the form of juice.",,,sugar,,Perennial,15.0
131,Malaysia,156,Sugar cane,5510,Production,2016,2016,tonnes,28038.0,,"SUGAR CANE
Saccharum officinarum","In some producing countries, marginal quantities of sugar cane are
consumed, either directly as food or in the form of juice.",,,sugar,,Perennial,15.0
131,Malaysia,156,Sugar cane,5510,Production,2017,2017,tonnes,29990.0,,"SUGAR CANE
Saccharum officinarum","In some producing countries, marginal quantities of sugar cane are
consumed, either directly as food or in the form of juice.",,,sugar,,Perennial,15.0
131,Malaysia,156,Sugar cane,5510,Production,2018,2018,tonnes,29433.0,Im,"SUGAR CANE
Saccharum officinarum","In some producing countries, marginal quantities of sugar cane are
consumed, either directly as food or in the form of juice.",,,sugar,,Perennial,15.0
131,Malaysia,122,Sweet potatoes,5312,Area harvested,2012,2012,ha,2595.0,,"SWEET POTATOES
Ipomoea batatas","A seasonal crop grown in tropical and subtropical regions. Used mainly
for human food. Trade data cover fresh and dried tubers, whether or
not sliced or in the form or pellets.",,,"Roots and Tubers, Total",1720.0,Annual,
131,Malaysia,122,Sweet potatoes,5312,Area harvested,2013,2013,ha,3042.0,,"SWEET POTATOES
Ipomoea batatas","A seasonal crop grown in tropical and subtropical regions. Used mainly
for human food. Trade data cover fresh and dried tubers, whether or
not sliced or in the form or pellets.",,,"Roots and Tubers, Total",1720.0,Annual,
131,Malaysia,122,Sweet potatoes,5312,Area harvested,2014,2014,ha,3013.0,,"SWEET POTATOES
Ipomoea batatas","A seasonal crop grown in tropical and subtropical regions. Used mainly
for human food. Trade data cover fresh and dried tubers, whether or
not sliced or in the form or pellets.",,,"Roots and Tubers, Total",1720.0,Annual,
131,Malaysia,122,Sweet potatoes,5312,Area harvested,2015,2015,ha,2908.0,,"SWEET POTATOES
Ipomoea batatas","A seasonal crop grown in tropical and subtropical regions. Used mainly
for human food. Trade data cover fresh and dried tubers, whether or
not sliced or in the form or pellets.",,,"Roots and Tubers, Total",1720.0,Annual,
131,Malaysia,122,Sweet potatoes,5312,Area harvested,2016,2016,ha,2592.0,,"SWEET POTATOES
Ipomoea batatas","A seasonal crop grown in tropical and subtropical regions. Used mainly
for human food. Trade data cover fresh and dried tubers, whether or
not sliced or in the form or pellets.",,,"Roots and Tubers, Total",1720.0,Annual,
131,Malaysia,122,Sweet potatoes,5312,Area harvested,2017,2017,ha,2441.0,,"SWEET POTATOES
Ipomoea batatas","A seasonal crop grown in tropical and subtropical regions. Used mainly
for human food. Trade data cover fresh and dried tubers, whether or
not sliced or in the form or pellets.",,,"Roots and Tubers, Total",1720.0,Annual,
131,Malaysia,122,Sweet potatoes,5312,Area harvested,2018,2018,ha,2277.0,Im,"SWEET POTATOES
Ipomoea batatas","A seasonal crop grown in tropical and subtropical regions. Used mainly
for human food. Trade data cover fresh and dried tubers, whether or
not sliced or in the form or pellets.",,,"Roots and Tubers, Total",1720.0,Annual,
131,Malaysia,122,Sweet potatoes,5510,Production,2012,2012,tonnes,55838.0,,"SWEET POTATOES
Ipomoea batatas","A seasonal crop grown in tropical and subtropical regions. Used mainly
for human food. Trade data cover fresh and dried tubers, whether or
not sliced or in the form or pellets.",,,"Roots and Tubers, Total",1720.0,Annual,
131,Malaysia,122,Sweet potatoes,5510,Production,2013,2013,tonnes,50748.0,,"SWEET POTATOES
Ipomoea batatas","A seasonal crop grown in tropical and subtropical regions. Used mainly
for human food. Trade data cover fresh and dried tubers, whether or
not sliced or in the form or pellets.",,,"Roots and Tubers, Total",1720.0,Annual,
131,Malaysia,122,Sweet potatoes,5510,Production,2014,2014,tonnes,51476.0,,"SWEET POTATOES
Ipomoea batatas","A seasonal crop grown in tropical and subtropical regions. Used mainly
for human food. Trade data cover fresh and dried tubers, whether or
not sliced or in the form or pellets.",,,"Roots and Tubers, Total",1720.0,Annual,
131,Malaysia,122,Sweet potatoes,5510,Production,2015,2015,tonnes,50607.0,,"SWEET POTATOES
Ipomoea batatas","A seasonal crop grown in tropical and subtropical regions. Used mainly
for human food. Trade data cover fresh and dried tubers, whether or
not sliced or in the form or pellets.",,,"Roots and Tubers, Total",1720.0,Annual,
131,Malaysia,122,Sweet potatoes,5510,Production,2016,2016,tonnes,43212.0,,"SWEET POTATOES
Ipomoea batatas","A seasonal crop grown in tropical and subtropical regions. Used mainly
for human food. Trade data cover fresh and dried tubers, whether or
not sliced or in the form or pellets.",,,"Roots and Tubers, Total",1720.0,Annual,
